"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1488","E02004619","Cotswold 005",2803,16,64,52,4,21,2227,144,33,218,24,73.0989990234375,40.0989990234375,210.406997680664,-7.59299993515015,2198.09912109375,-28.9009990692139,43.306999206543,10.3070001602173,217.29899597168,-0.700999975204468,2218.48388671875,-8.51599979400635,215.261993408203,182.261993408203,174.121002197266,-43.8790016174316,2104.38208007812,-122.61799621582,383.97900390625,350.97900390625,155.485000610352,-62.5149993896484,1970.59399414062,-256.406005859375,-0.0251800008118153,46717,-0.0597000010311604,110728,-0.0345200002193451,64011,-0.0392300002276897,72782,-0.0140500003471971,26065,-0.102049998939037,189303,-0.0768700018525124,142586,-0.154579997062683,286770,-0.129399999976158,240053,-0.0144999995827675,26889,-0.0335099995136261,62138,-0.0190099999308586,35249,-0.0213900003582239,39685,-0.00689999992027879,12796,-0.062780000269413,116454,-0.0482899993658066,89565,-0.102480001747608,190106,-0.0879900008440018,163217,-11011,-26666,-15655,-17479,-6468,-62710,-51699,-150891,-139880,0.0182063094060169
"1634","E02004661","Stroud 011",3617,4,59,54,3,40,2835,251,48,307,16,116.611000061035,68.6110000610352,294.712005615234,-12.2880001068115,2786.03295898438,-48.9659996032715,81.6520004272461,33.6520004272461,300.68798828125,-6.31199979782104,2811.64501953125,-23.3549995422363,421.303009033203,373.303009033203,228.503997802734,-78.4960021972656,2579.98706054688,-255.013000488281,692.679992675781,644.679992675781,197.414993286133,-109.584999084473,2369.85302734375,-465.147003173828,-0.0255999993532896,47483,-0.066040001809597,122484,-0.0404400005936623,75001,-0.0397199988365173,73683,-0.0141200004145503,26200,-0.160300001502037,297379,-0.134700000286102,249896,-0.219929993152618,408009,-0.194330006837845,360526,-0.0159699991345406,29622,-0.0396500006318092,73534,-0.0236799996346235,43912,-0.0249899998307228,46349,-0.00901999976485968,16727,-0.102360002696514,189881,-0.0863900035619736,160259,-0.148420006036758,275337,-0.132449999451637,245715,-12465,-32449,-19984,-20601,-8136,-91665,-79200,-197910,-185445,0.033145257223576
"1742","E02004664","Stroud 014",2984,1,47,63,4,33,2220,172,53,381,10,90.8369979858398,37.8370018005371,372.838989257812,-8.16100025177002,2194.419921875,-25.5799999237061,89.1080017089844,36.1080017089844,371.701995849609,-9.29800033569336,2196.86596679688,-23.132999420166,236.876007080078,183.876007080078,326.342987060547,-54.6570014953613,2109.4208984375,-110.579002380371,466.930999755859,413.930999755859,276.423004150391,-104.577003479004,1952.57604980469,-267.424011230469,-0.0289600007236004,53733,-0.0534900017082691,99222,-0.0245299991220236,45489,-0.0417900010943413,77524,-0.0128300003707409,23791,-0.0850099995732307,157703,-0.0560499988496304,103970,-0.137429997324944,254942,-0.108460001647472,201209,-0.0185599997639656,34436,-0.0327299982309341,60705,-0.0141700003296137,26269,-0.0267600007355213,49639,-0.00820000004023314,15203,-0.0546800009906292,101418,-0.0361200012266636,66982,-0.0978799983859062,181579,-0.0793199986219406,147143,-14681,-26944,-12263,-22850,-8169,-49920,-35239,-131385,-116704,0.0690563277249451
"1760","E02004651","Stroud 001",3723,3,36,185,7,29,2948,218,114,165,18,248.270004272461,134.270004272461,156.531997680664,-8.4680004119873,2841.81103515625,-106.189002990723,176.072998046875,62.0730018615723,162.074005126953,-2.92600011825562,2898.36499023438,-49.6339988708496,711.559020996094,597.559020996094,123.244003295898,-41.7560005187988,2481.32202148438,-466.678009033203,950.348022460938,836.348022460938,116.76000213623,-48.2400016784668,2281.43994140625,-666.559997558594,-0.0712200030684471,132125,-0.156320005655289,289986,-0.0851000025868416,157861,-0.111660003662109,207139,-0.0404400005936623,75014,-0.362760007381439,672996,-0.291539996862411,540871,-0.384440004825592,713212,-0.313219994306564,581087,-0.0460200011730194,85373,-0.0988700017333031,183387,-0.0528399981558323,98014,-0.0722299963235855,133973,-0.0262000001966953,48600,-0.23285000026226,431964,-0.186829999089241,346591,-0.254429996013641,472002,-0.208409994840622,386629,-33329,-71786,-38457,-54899,-21570,-179913,-146584,-290665,-257336,0.0157072118978199
"1864","E02004610","Cheltenham 011",3417,17,95,130,3,16,2009,145,260,727,15,405.402008056641,145.401992797852,677.101013183594,-49.898998260498,1930.03796386719,-78.9619979858398,327.097991943359,67.0979995727539,715.724975585938,-11.2749996185303,1962.53796386719,-46.4620018005371,908.77001953125,648.77001953125,483.158996582031,-243.841003417969,1675.60302734375,-333.397003173828,1069.54602050781,809.546020507812,457.743011474609,-269.256988525391,1560.46594238281,-448.533996582031,-0.05112000182271,94841,-0.0822499990463257,152554,-0.0311200004070997,57713,-0.0678699985146523,125909,-0.0167500004172325,31068,-0.151989996433258,281942,-0.100859999656677,187101,-0.153860002756119,285421,-0.102729998528957,190580,-0.033720001578331,62557,-0.0534599982202053,99151,-0.0197400003671646,36594,-0.0443499982357025,82262,-0.0106300003826618,19705,-0.100749999284744,186878,-0.0670199990272522,124321,-0.105080001056194,194908,-0.0713500007987022,132351,-30410,-48602,-18192,-42616,-12206,-96121,-65711,-145339,-114929,0.0108645195130661
"1881","E02004649","Gloucester 014",3959,3,17,250,3,44,3040,203,163,218,18,335.766998291016,172.766998291016,203.184005737305,-14.8159999847412,2911.79809570312,-128.201995849609,255.914001464844,92.9140014648438,209.970001220703,-8.02999973297119,2971.70703125,-68.2929992675781,957.010986328125,794.010986328125,141.570007324219,-76.4300003051758,2458.34301757812,-581.656982421875,1191.35205078125,1028.35205078125,134.442001342773,-83.5579986572266,2266.23706054688,-773.763000488281,-0.0892700031399727,165609,-0.190390005707741,353183,-0.101120002567768,187574,-0.141920000314713,263289,-0.0526599995791912,97680,-0.509379982948303,945017,-0.420109987258911,779408,-0.520359992980957,965393,-0.431089997291565,799784,-0.0560100004076958,103895,-0.119079999625683,220884,-0.0630699992179871,116989,-0.0894600003957748,165950,-0.0334499999880791,62055,-0.325800001621246,604422,-0.26978999376297,500527,-0.339280009269714,629425,-0.283270001411438,525530,-34969,-73463,-38494,-54775,-19806,-189613,-154644,-286267,-251298,0.0122638176561252
"1905","E02004607","Cheltenham 008",5103,4,79,338,7,31,2553,217,338,1508,28,562.265014648438,224.264999389648,1406.48400878906,-101.515998840332,2460.30493164062,-92.6949996948242,451.764007568359,113.763999938965,1463.00695800781,-44.9930000305176,2500.88598632812,-52.1139984130859,1384.71105957031,1046.71105957031,966.594970703125,-541.405029296875,2163.43188476562,-389.567993164062,1651.72998046875,1313.72998046875,903.31298828125,-604.68701171875,2008.21496582031,-544.784973144531,-0.0957299992442131,177602,-0.137339994311333,254767,-0.0416099987924099,77165,-0.119429998099804,221549,-0.0236900001764297,43947,-0.191609993577003,355467,-0.095880001783371,177865,-0.186309993267059,345625,-0.0905700027942657,168023,-0.0603899993002415,112018,-0.0873700007796288,162052,-0.0269799996167421,50034,-0.0753400027751923,139749,-0.0149499997496605,27731,-0.129549995064735,240320,-0.0691699981689453,128302,-0.131750002503395,244408,-0.0713699981570244,132390,-48200,-73208,-25008,-66037,-17837,-130910,-82710,-202455,-154255,0.0113629812396511
"1906","E02004617","Cotswold 003",3064,20,69,63,3,21,2202,171,78,413,24,126.49299621582,48.4930000305176,400.513000488281,-12.4870004653931,2171.00805664062,-30.992000579834,108.77799987793,30.7779998779297,404.656005859375,-8.3439998626709,2182.7890625,-19.2110004425049,295.072998046875,217.072998046875,351.438995361328,-61.5610008239746,2068.5390625,-133.460998535156,511.007995605469,433.007995605469,305.184997558594,-107.815002441406,1921.99597167969,-280.003997802734,-0.0381300002336502,70742,-0.0639799982309341,118677,-0.0258499998599291,47935,-0.0535699985921383,99375,-0.015429999679327,28633,-0.0915800034999847,169877,-0.0534400008618832,99135,-0.10487999767065,194558,-0.0667499974370003,123816,-0.0224799998104572,41695,-0.0372399985790253,69060,-0.0147599996998906,27365,-0.0311799999326468,57837,-0.00870000012218952,16142,-0.0580700002610683,107719,-0.0355999991297722,66024,-0.0749799981713295,139087,-0.0524999983608723,97392,-20055,-33473,-13418,-28998,-8943,-65031,-44976,-140253,-120198,NA
"2026","E02004643","Gloucester 008",3342,1,17,323,18,41,1819,281,249,576,17,439.101989746094,190.102005004883,530.474975585938,-45.5250015258789,1716.78698730469,-102.212997436523,373.855987548828,124.856002807617,544.452026367188,-31.5480003356934,1754.18395996094,-64.8160018920898,1104.46203613281,855.461975097656,353.332000732422,-222.667999267578,1373.18798828125,-445.81201171875,1255.14904785156,1006.14898681641,336.144989013672,-239.854995727539,1275.78698730469,-543.213012695312,-0.100699998438358,186825,-0.157330006361008,291860,-0.0566300004720688,105035,-0.140000000596046,259723,-0.0392999984323978,72898,-0.308450013399124,572237,-0.207749992609024,385412,-0.277509987354279,514829,-0.17679999768734,328004,-0.0624199993908405,115790,-0.099370002746582,184322,-0.0369499996304512,68532,-0.0872600004076958,161874,-0.0248499996960163,46084,-0.201949998736382,374631,-0.139530003070831,258841,-0.186120003461838,345271,-0.123700000345707,229481,-37852,-59864,-22012,-52957,-15105,-120300,-82448,-161040,-123188,0.0077596148036161
"2036","E02004663","Stroud 013",2804,2,37,69,2,29,2152,147,46,308,12,74.9140014648438,28.9139995574951,303.376007080078,-4.62400007247925,2130.70288085938,-21.2970008850098,87.4850006103516,41.4850006103516,300.441986083984,-7.55800008773804,2122.77587890625,-29.2240009307861,197.567993164062,151.567993164062,273.787994384766,-34.2120018005371,2050.0380859375,-101.96199798584,458.691009521484,412.691009521484,231.013000488281,-76.9869995117188,1858.75,-293.25,-0.0315999984741211,58618,-0.0513000003993511,95145,-0.0197000000625849,36527,-0.0526299998164177,97626,-0.0210299994796515,39008,-0.088019996881485,163264,-0.0564199984073639,104646,-0.148240000009537,275000,-0.116640001535416,216382,-0.0188200008124113,34913,-0.0302099995315075,56007,-0.0113899996504188,21094,-0.0311200004070997,57715,-0.0122899999842048,22802,-0.0548299998044968,101692,-0.0360100008547306,66779,-0.0989800021052361,183595,-0.0801500007510185,148682,-15316,-24935,-9619,-27303,-11987,-47910,-32594,-127854,-112538,0.0323682637287557
"2047","E02004630","Forest of Dean 005",2511,5,25,82,2,25,2056,127,17,158,14,39.2369995117188,22.2369995117188,155.244995117188,-2.75500011444092,2038.70300292969,-17.2970008850098,28.9669990539551,11.9670000076294,157.315002441406,-0.685000002384186,2046.26403808594,-9.73600006103516,117.570999145508,100.570999145508,138.128997802734,-19.871000289917,1983.91003417969,-72.0899963378906,281.740997314453,264.740997314453,120.115997314453,-37.8839988708496,1853.90100097656,-202.098007202148,-0.0205199997872114,38065,-0.0467600002884865,86729,-0.0262400005012751,48664,-0.0375999994575977,69746,-0.0170799996703863,31681,-0.0746899992227554,138544,-0.0541700012981892,100479,-0.141460001468658,262440,-0.120939999818802,224375,-0.0111699998378754,20711,-0.0247900001704693,45963,-0.0136200003325939,25252,-0.0200800001621246,37236,-0.00891000032424927,16525,-0.0432699993252754,80248,-0.0320999994874001,59537,-0.0929900035262108,172507,-0.0818300023674965,151796,-8418,-19825,-11407,-16373,-7955,-41605,-33187,-125640,-117222,NA
